ID,Edad,Educacion,Estado_Civil,Ingreso,Hijos_Ninos,Hijos_Adolescentes,Fecha_Inscripcion,Dias_Ult_Compra,Gasto_Vinos,Gasto_Frutas,Gasto_Carne,Gasto_Pescado,Gasto_Dulces,Prod_prem,Compras_Oferta,Compras_Web,Compras_Catalogo,Compras_Fisicas,Visitas_Web,Queja,Costo_Contacto,Ganancia,Camp1,Camp2,Camp3,Camp4,Camp5,Ult_Camp
1715,48,Graduation,En pareja ,25851.0,1.0,0,11-02-2013,45,9.0,4,18.0,7.0,5.0,5,2.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
10159,56,Graduation,Divorciado ,58710.0,0.0,1,31-03-2013,77,440.0,81,368.0,0.0,122.0,174,6.0,11.0,5,9,6,0.0,,,0,0.0,0.0,0,0,0.0
1463,68,Graduation,Soltero ,45160.0,0.0,1,29-03-2014,9,8.0,2,5.0,3.0,0.0,3,0.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
5114,61,Master,Casado ,74806.0,0.0,1,19-12-2012,1,670.0,9,249.0,0.0,28.0,9,2.0,5.0,4,5,4,0.0,,,0,0.0,0.0,0,0,0.0
4990,72,Graduation,Casado ,59111.0,0.0,0,02-05-2013,90,524.0,0,134.0,28.0,28.0,155,1.0,11.0,1,8,7,0.0,,,0,0.0,0.0,0,0,0.0
4329,42,PhD,Casado ,18988.0,0.0,0,23-05-2014,43,6.0,0,6.0,2.0,1.0,1,2.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
10936,61,Graduation,Casado ,72190.0,0.0,0,13-02-2013,79,597.0,166,597.0,172.0,166.0,249,1.0,5.0,6,4,3,0.0,,,0,0.0,0.0,0,0,0.0
4692,50,Graduation,Casado ,7500.0,1.0,0,01-08-2012,19,7.0,0,12.0,13.0,7.0,32,5.0,4.0,1,2,9,0.0,,,0,0.0,1.0,0,0,1.0
7212,60,Graduation,Casado ,44794.0,0.0,1,08-06-2014,99,54.0,0,7.0,0.0,0.0,4,1.0,2.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
6086,71,Graduation,Casado ,80395.0,0.0,0,23-11-2013,62,445.0,25,706.0,80.0,76.0,48,1.0,6.0,5,12,2,0.0,,,1,0.0,0.0,0,0,0.0
437,50,Master,Divorciado ,75012.0,0.0,0,25-01-2014,41,294.0,142,218.0,164.0,58.0,151,1.0,3.0,8,11,1,0.0,,,0,0.0,0.0,0,0,0.0
11171,61,Master,Casado ,56962.0,2.0,1,11-10-2013,60,292.0,3,77.0,10.0,3.0,26,7.0,6.0,3,5,7,0.0,,,0,0.0,0.0,0,0,0.0
11101,35,Graduation,En pareja ,89891.0,0.0,0,15-04-2013,17,412.0,22,132.0,59.0,28.0,183,1.0,11.0,6,8,4,0.0,,,0,0.0,0.0,0,1,0.0
5329,77,PhD,Divorciado ,35946.0,0.0,1,27-09-2013,24,8.0,0,3.0,0.0,0.0,0,1.0,0.0,0,3,5,0.0,,,0,0.0,0.0,0,0,0.0
610,73,PhD,En pareja ,53593.0,1.0,1,07-08-2012,60,349.0,4,78.0,6.0,0.0,43,8.0,7.0,2,6,8,0.0,,,0,0.0,0.0,0,0,0.0
9384,48,Graduation,Casado ,66373.0,1.0,1,12-06-2013,57,328.0,9,124.0,12.0,24.0,109,7.0,4.0,2,10,3,0.0,,,0,0.0,0.0,0,0,0.0
5956,78,PhD,Divorciado ,45072.0,0.0,2,16-10-2013,74,144.0,2,99.0,7.0,2.0,30,5.0,6.0,1,4,8,0.0,,,0,0.0,0.0,0,0,0.0
10430,53,Graduation,Divorciado ,89694.0,1.0,1,09-10-2013,22,1126.0,28,211.0,37.0,28.0,42,3.0,4.0,3,4,5,0.0,,,1,0.0,0.0,1,1,0.0
7875,77,Graduation,Casado ,72025.0,0.0,0,29-04-2014,46,967.0,0,617.0,43.0,50.0,0,1.0,4.0,8,13,2,0.0,,,1,0.0,0.0,1,1,1.0
7072,53,Graduation,Casado ,67432.0,0.0,1,29-03-2013,69,432.0,79,341.0,177.0,136.0,170,0.0,8.0,5,4,4,0.0,,,0,0.0,0.0,0,0,0.0
6255,74,Master,En pareja ,70545.0,0.0,1,03-06-2014,29,138.0,39,63.0,55.0,18.0,21,1.0,4.0,1,7,2,0.0,,,0,0.0,0.0,0,0,0.0
6516,37,Basic,Casado ,17487.0,1.0,0,18-03-2013,37,0.0,0,1.0,7.0,4.0,6,1.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
5564,57,Graduation,En pareja ,62882.0,0.0,1,09-08-2012,26,509.0,133,497.0,78.0,24.0,97,2.0,7.0,5,6,4,0.0,,,0,0.0,0.0,0,0,0.0
5682,73,PhD,Soltero ,64108.0,0.0,1,23-03-2013,8,948.0,10,86.0,13.0,21.0,21,4.0,6.0,9,11,5,0.0,,,0,0.0,0.0,0,0,0.0
7458,70,Master,En pareja ,34941.0,0.0,1,06-03-2013,26,39.0,2,25.0,4.0,3.0,24,2.0,3.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
5237,76,PhD,Soltero ,48767.0,0.0,2,01-01-2014,79,28.0,1,21.0,3.0,0.0,10,3.0,2.0,1,3,5,0.0,,,0,0.0,0.0,0,0,0.0
7761,48,2n Cycle,En pareja ,38702.0,0.0,0,01-08-2013,71,13.0,11,24.0,13.0,8.0,40,2.0,3.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
5278,62,Graduation,Casado ,82224.0,0.0,0,25-01-2014,83,307.0,26,360.0,138.0,31.0,40,1.0,6.0,9,5,3,0.0,,,1,0.0,0.0,0,0,0.0
3560,74,Graduation,En pareja ,83844.0,0.0,0,12-05-2013,57,901.0,31,345.0,75.0,31.0,191,1.0,4.0,4,11,1,0.0,,,0,0.0,0.0,0,1,0.0
7235,51,2n Cycle,Casado ,17003.0,0.0,0,09-12-2013,37,2.0,5,12.0,4.0,8.0,7,3.0,2.0,0,4,5,0.0,,,0,0.0,0.0,0,0,0.0
10548,31,Graduation,Soltero ,71163.0,0.0,0,09-03-2014,30,283.0,17,372.0,138.0,106.0,44,1.0,3.0,8,12,1,0.0,,,0,0.0,0.0,0,0,0.0
2281,56,Graduation,Soltero ,33697.0,0.0,0,15-09-2013,34,4.0,3,7.0,0.0,3.0,11,1.0,1.0,0,2,7,0.0,,,0,0.0,1.0,0,0,0.0
4073,72,2n Cycle,Casado ,63564.0,0.0,0,29-01-2014,0,769.0,80,252.0,15.0,34.0,65,1.0,10.0,10,7,6,0.0,,,0,0.0,1.0,0,0,1.0
6974,54,PhD,En pareja ,83443.0,0.0,0,31-12-2013,89,518.0,42,742.0,55.0,56.0,84,1.0,6.0,10,5,2,0.0,,,0,0.0,0.0,0,0,0.0
7938,68,PhD,En pareja ,51518.0,0.0,1,03-10-2013,92,350.0,8,66.0,17.0,4.0,4,2.0,3.0,2,10,3,0.0,,,0,0.0,0.0,0,0,0.0
7094,51,Graduation,Viudo ,58330.0,0.0,1,25-12-2013,87,445.0,53,213.0,104.0,98.0,151,1.0,6.0,4,13,4,0.0,,,0,0.0,0.0,0,0,0.0
3667,57,Graduation,Casado ,80952.0,0.0,0,28-02-2013,20,778.0,178,689.0,41.0,27.0,44,1.0,8.0,5,11,8,0.0,,,1,0.0,0.0,1,1,1.0
7723,47,Graduation,En pareja ,75507.0,0.0,0,02-05-2014,56,709.0,93,374.0,104.0,80.0,80,1.0,8.0,6,6,3,0.0,,,0,0.0,0.0,0,0,0.0
3870,48,2n Cycle,En pareja ,64452.0,0.0,0,09-02-2013,28,359.0,35,314.0,93.0,116.0,89,1.0,7.0,3,13,4,0.0,,,0,0.0,0.0,0,0,0.0
4012,54,PhD,En pareja ,62220.0,0.0,1,11-08-2012,55,799.0,12,375.0,16.0,12.0,12,0.0,7.0,6,5,6,0.0,,,0,0.0,0.0,0,0,1.0
5909,62,Graduation,Casado ,58512.0,0.0,1,19-09-2013,25,895.0,10,101.0,13.0,0.0,152,5.0,3.0,4,8,8,0.0,,,0,0.0,0.0,0,0,0.0
10470,47,Master,Casado ,40662.0,1.0,0,15-03-2013,0,40.0,2,23.0,0.0,4.0,23,2.0,2.0,1,3,4,0.0,,,0,0.0,0.0,0,0,0.0
6488,67,PhD,Casado ,38829.0,0.0,1,06-04-2014,86,76.0,0,7.0,0.0,0.0,16,1.0,3.0,2,2,5,0.0,,,0,0.0,0.0,0,0,0.0
10270,45,2n Cycle,Casado ,35523.0,1.0,0,03-10-2013,8,11.0,5,22.0,12.0,5.0,11,2.0,3.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
6887,59,Graduation,Soltero ,79146.0,1.0,1,24-04-2014,33,245.0,16,223.0,21.0,43.0,16,2.0,8.0,1,8,6,0.0,,,0,0.0,0.0,0,0,0.0
6406,38,Master,Casado ,78285.0,0.0,0,28-10-2013,13,647.0,107,391.0,175.0,67.0,40,1.0,6.0,4,10,3,0.0,,,0,0.0,0.0,0,0,0.0
7573,48,PhD,Soltero ,31626.0,1.0,0,10-05-2013,12,39.0,1,9.0,2.0,1.0,34,1.0,2.0,1,2,7,0.0,,,0,0.0,1.0,0,0,1.0
4508,74,Graduation,Soltero ,75127.0,0.0,0,22-05-2014,92,203.0,35,305.0,46.0,17.0,227,1.0,2.0,11,5,1,0.0,,,0,0.0,0.0,0,0,0.0
221,71,Graduation,Casado ,48726.0,0.0,1,27-04-2013,90,138.0,3,38.0,4.0,0.0,59,0.0,3.0,2,4,6,0.0,,,0,0.0,0.0,0,0,0.0
5331,49,Graduation,Casado ,74985.0,0.0,0,11-09-2012,8,587.0,51,898.0,247.0,0.0,86,1.0,3.0,6,7,2,0.0,,,0,0.0,0.0,0,0,0.0
1911,39,Graduation,En pareja ,67430.0,0.0,0,05-09-2012,6,595.0,97,291.0,127.0,133.0,121,0.0,11.0,5,12,6,0.0,,,0,0.0,0.0,0,0,0.0
20,61,2n Cycle,Casado ,46891.0,0.0,1,01-09-2013,91,43.0,12,23.0,29.0,15.0,61,1.0,2.0,1,4,4,0.0,,,0,0.0,0.0,0,0,0.0
8786,70,Master,Casado ,62058.0,0.0,1,26-05-2013,52,301.0,7,74.0,10.0,0.0,58,4.0,6.0,1,7,6,0.0,,,0,0.0,0.0,0,0,0.0
10582,47,Graduation,Casado ,72063.0,0.0,1,03-07-2013,3,180.0,32,348.0,76.0,32.0,90,2.0,5.0,2,12,2,0.0,,,0,0.0,0.0,0,0,0.0
1915,75,PhD,Casado ,78939.0,0.0,0,12-12-2013,57,794.0,115,243.0,150.0,0.0,205,1.0,8.0,5,6,3,0.0,,,0,0.0,0.0,0,0,0.0
8897,61,Graduation,Soltero ,42720.0,0.0,1,24-04-2013,9,392.0,5,91.0,28.0,26.0,112,0.0,7.0,3,7,8,0.0,,,0,0.0,0.0,0,0,1.0
2371,54,Graduation,Casado ,33622.0,1.0,1,13-04-2013,22,39.0,1,22.0,3.0,4.0,12,3.0,2.0,0,4,7,0.0,,,0,0.0,0.0,0,0,0.0
4303,69,PhD,En pareja ,6835.0,0.0,1,08-12-2012,76,107.0,2,12.0,2.0,2.0,12,0.0,0.0,0,1,20,0.0,,,0,0.0,0.0,0,0,0.0
6825,73,Graduation,En pareja ,41452.0,1.0,1,06-03-2013,86,13.0,0,3.0,0.0,0.0,0,1.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
1072,61,PhD,Soltero ,40760.0,0.0,1,30-08-2013,64,70.0,0,17.0,0.0,0.0,6,2.0,2.0,1,3,6,0.0,,,0,0.0,0.0,0,0,0.0
4964,68,PhD,En pareja ,74250.0,0.0,0,26-01-2014,90,680.0,11,392.0,75.0,0.0,0,1.0,2.0,11,4,1,0.0,,,0,0.0,0.0,0,0,0.0
2461,71,Master,Soltero ,51124.0,1.0,1,18-12-2013,79,26.0,1,11.0,0.0,1.0,4,2.0,1.0,0,3,3,0.0,,,0,0.0,0.0,0,0,0.0
10736,55,Graduation,Soltero ,72258.0,0.0,1,12-09-2013,28,522.0,0,522.0,227.0,120.0,134,2.0,6.0,9,5,2,0.0,,,0,0.0,0.0,0,0,0.0
3194,52,PhD,Soltero ,71466.0,0.0,0,05-04-2014,86,412.0,12,546.0,78.0,182.0,0,1.0,4.0,4,10,1,0.0,,,0,0.0,0.0,0,0,0.0
10839,50,Graduation,En pareja ,36283.0,0.0,1,14-04-2014,42,6.0,5,5.0,8.0,0.0,5,2.0,1.0,0,3,4,0.0,,,0,0.0,0.0,0,0,0.0
49,56,Graduation,Soltero ,20587.0,0.0,0,11-05-2014,39,2.0,3,6.0,4.0,1.0,9,1.0,1.0,1,2,7,0.0,,,0,0.0,0.0,0,0,0.0
4290,54,Graduation,Casado ,30467.0,1.0,0,19-03-2014,8,1.0,3,8.0,2.0,5.0,5,1.0,1.0,0,2,7,0.0,,,0,0.0,0.0,0,0,0.0
10219,54,Graduation,En pareja ,31590.0,1.0,0,18-06-2013,40,6.0,2,15.0,6.0,6.0,3,1.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
4211,40,Basic,Casado ,20425.0,0.0,0,29-10-2012,5,4.0,12,0.0,0.0,0.0,17,0.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
1135,66,Master,En pareja ,17144.0,0.0,1,15-02-2014,96,18.0,2,19.0,0.0,2.0,6,0.0,3.0,0,4,7,0.0,,,0,0.0,0.0,0,0,0.0
6299,58,PhD,Divorciado ,42564.0,0.0,1,02-01-2013,28,324.0,48,0.0,0.0,0.0,198,0.0,6.0,8,4,7,0.0,,,0,0.0,0.0,0,0,0.0
10846,48,Master,Casado ,43783.0,0.0,0,29-05-2014,22,327.0,9,125.0,25.0,4.0,139,6.0,7.0,1,8,7,0.0,,,0,0.0,1.0,0,0,0.0
347,50,Graduation,Divorciado ,40780.0,0.0,1,08-09-2012,30,229.0,27,71.0,13.0,3.0,34,4.0,7.0,1,5,9,0.0,,,0,0.0,0.0,0,0,0.0
6543,81,Master,En pareja ,62847.0,0.0,0,15-01-2013,45,521.0,168,706.0,80.0,76.0,61,1.0,3.0,6,4,2,0.0,,,0,0.0,0.0,0,0,0.0
10446,69,PhD,Casado ,82017.0,0.0,0,07-11-2012,58,184.0,23,446.0,30.0,23.0,23,1.0,5.0,4,7,2,0.0,,,1,0.0,0.0,1,1,1.0
3479,76,Graduation,Soltero ,16813.0,0.0,0,19-07-2013,49,4.0,8,11.0,12.0,2.0,13,1.0,2.0,0,3,7,0.0,,,0,0.0,1.0,0,0,0.0
11075,48,Graduation,Casado ,51267.0,1.0,1,29-10-2013,37,183.0,2,64.0,7.0,2.0,12,4.0,3.0,3,5,4,0.0,,,0,0.0,0.0,0,0,0.0
4442,65,Graduation,Soltero ,46524.0,0.0,1,05-04-2013,70,31.0,19,35.0,26.0,14.0,52,2.0,1.0,1,5,3,0.0,,,0,0.0,0.0,0,0,0.0
199,64,Master,Soltero ,45183.0,0.0,0,20-01-2013,33,219.0,3,60.0,12.0,9.0,12,1.0,4.0,1,7,7,0.0,,,0,0.0,0.0,1,0,0.0
6722,72,PhD,Casado ,70421.0,0.0,1,28-06-2014,98,479.0,28,136.0,75.0,14.0,35,3.0,10.0,3,7,6,0.0,,,0,0.0,0.0,0,0,0.0
796,61,2n Cycle,Divorciado ,60161.0,0.0,1,23-10-2012,17,584.0,44,212.0,46.0,8.0,177,3.0,11.0,4,8,8,0.0,,,0,0.0,0.0,0,0,0.0
3749,53,Graduation,En pareja ,73926.0,0.0,0,02-03-2013,54,627.0,91,597.0,159.0,91.0,15,1.0,6.0,5,12,3,0.0,,,0,0.0,0.0,0,0,0.0
8523,58,Graduation,Casado ,19329.0,1.0,0,14-12-2013,39,24.0,1,16.0,12.0,2.0,5,3.0,4.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
310,56,Master,Casado ,61872.0,0.0,1,13-12-2013,81,330.0,5,159.0,36.0,27.0,16,4.0,4.0,4,9,4,0.0,,,0,0.0,0.0,0,0,0.0
8629,70,Graduation,Viudo ,46984.0,1.0,1,26-03-2013,71,19.0,1,10.0,2.0,1.0,8,1.0,1.0,0,3,5,0.0,,,0,0.0,0.0,0,0,0.0
236,75,Graduation,Casado ,34838.0,0.0,1,19-01-2013,62,28.0,23,29.0,29.0,14.0,47,3.0,2.0,1,4,6,0.0,,,0,0.0,0.0,0,0,0.0
9930,82,PhD,Soltero ,82716.0,0.0,0,05-11-2013,8,606.0,148,228.0,15.0,148.0,22,1.0,6.0,8,13,2,0.0,,,0,0.0,0.0,0,0,0.0
3483,68,Graduation,Casado ,48192.0,0.0,0,06-04-2013,76,1039.0,43,204.0,153.0,58.0,29,3.0,2.0,8,12,8,0.0,,,1,1.0,0.0,1,0,1.0
4599,50,Master,Casado ,49681.0,0.0,2,04-11-2013,66,411.0,0,26.0,0.0,0.0,21,6.0,7.0,1,7,7,0.0,,,0,0.0,0.0,0,0,0.0
7326,55,Master,Casado ,56850.0,0.0,1,23-03-2014,83,34.0,1,19.0,2.0,7.0,0,1.0,1.0,1,3,2,0.0,,,0,0.0,0.0,0,0,0.0
7352,69,Graduation,Casado ,55267.0,0.0,1,21-10-2013,28,161.0,28,0.0,0.0,0.0,45,0.0,3.0,4,6,3,0.0,,,0,0.0,0.0,0,0,0.0
2350,54,Graduation,Casado ,59666.0,0.0,1,22-03-2013,87,623.0,53,178.0,23.0,17.0,133,7.0,3.0,2,8,8,0.0,,,0,0.0,0.0,1,0,0.0
9145,54,Graduation,Soltero ,72504.0,0.0,1,06-04-2013,43,604.0,26,0.0,0.0,0.0,94,0.0,5.0,9,6,2,0.0,,,0,0.0,0.0,0,0,0.0
2964,45,Graduation,Casado ,26872.0,0.0,0,16-10-2013,0,3.0,10,8.0,3.0,16.0,32,0.0,1.0,1,2,6,0.0,,,0,0.0,0.0,0,0,0.0
5585,54,Graduation,Soltero ,21359.0,1.0,0,20-04-2013,1,12.0,2,17.0,6.0,1.0,10,2.0,2.0,0,3,8,0.0,,,0,0.0,0.0,0,0,1.0
9687,51,Graduation,Soltero ,73170.0,0.0,0,31-05-2014,1,184.0,174,0.0,50.0,0.0,32,0.0,5.0,4,6,2,0.0,,,0,0.0,0.0,0,0,0.0
3732,71,Master,Casado ,52750.0,0.0,1,04-02-2013,72,393.0,0,239.0,90.0,69.0,69,6.0,5.0,7,9,4,0.0,,,0,0.0,0.0,0,0,0.0
6303,40,PhD,En pareja ,91820.0,0.0,0,23-11-2013,72,410.0,73,747.0,76.0,161.0,30,0.0,5.0,5,12,1,0.0,,,0,0.0,0.0,0,0,0.0
11176,56,PhD,En pareja ,65968.0,0.0,1,12-05-2014,12,376.0,9,83.0,19.0,4.0,4,2.0,5.0,4,7,3,0.0,,,0,0.0,0.0,0,0,0.0
2986,50,Graduation,Casado ,30772.0,0.0,1,12-03-2014,89,7.0,2,4.0,2.0,1.0,4,1.0,1.0,0,2,6,0.0,,,0,0.0,0.0,0,0,0.0
7462,72,Graduation,Soltero ,22507.0,0.0,0,24-11-2012,67,68.0,0,226.0,51.0,157.0,68,3.0,10.0,2,4,9,0.0,,,0,0.0,0.0,0,0,0.0
3900,54,Graduation,Casado ,65685.0,0.0,1,29-03-2014,54,642.0,14,49.0,0.0,7.0,57,1.0,9.0,2,9,5,0.0,,,0,0.0,0.0,0,0,0.0
7034,48,2n Cycle,Casado ,25804.0,0.0,0,01-09-2013,34,8.0,7,9.0,13.0,6.0,12,2.0,2.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
9493,46,PhD,Soltero ,76412.0,0.0,0,05-05-2013,15,840.0,53,804.0,23.0,71.0,17,1.0,5.0,4,8,3,0.0,,,1,0.0,0.0,0,1,1.0
1143,54,Graduation,Casado ,22063.0,1.0,0,08-08-2013,43,7.0,10,13.0,3.0,11.0,11,2.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
1,65,Graduation,Soltero ,57091.0,0.0,0,15-06-2014,0,464.0,5,64.0,7.0,0.0,37,1.0,7.0,3,7,5,0.0,,,0,1.0,0.0,0,0,1.0
3855,63,Graduation,Casado ,22419.0,0.0,0,18-04-2013,74,30.0,3,47.0,19.0,21.0,42,1.0,3.0,2,2,8,0.0,,,0,0.0,0.0,0,0,0.0
5536,67,Graduation,En pareja ,87771.0,0.0,1,22-05-2013,61,1492.0,38,287.0,50.0,57.0,33,1.0,5.0,10,4,6,0.0,,,1,1.0,0.0,1,1,1.0
5989,67,2n Cycle,Divorciado ,78353.0,0.0,1,16-04-2013,51,752.0,122,476.0,39.0,153.0,34,1.0,10.0,2,11,8,0.0,,,0,0.0,0.0,0,0,0.0
9499,72,Graduation,Casado ,93404.0,1.0,2,07-05-2013,97,1279.0,15,287.0,20.0,0.0,15,3.0,3.0,4,7,5,0.0,,,0,0.0,0.0,1,1,0.0
6768,64,Graduation,Divorciado ,37859.0,1.0,2,12-01-2013,75,22.0,1,8.0,2.0,1.0,2,2.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
2150,68,PhD,Viudo ,80995.0,0.0,1,11-05-2013,83,860.0,28,409.0,73.0,56.0,56,1.0,8.0,9,4,4,0.0,,,0,0.0,0.0,0,0,0.0
6646,42,Graduation,En pareja ,16529.0,0.0,0,01-03-2014,23,3.0,0,0.0,0.0,0.0,1,0.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
4887,50,PhD,Divorciado ,55412.0,1.0,1,22-11-2013,65,10.0,5,28.0,11.0,1.0,8,1.0,2.0,0,3,5,0.0,,,0,0.0,0.0,0,0,0.0
8560,34,Graduation,Soltero ,48789.0,0.0,0,10-09-2012,94,351.0,16,156.0,7.0,5.0,145,1.0,6.0,4,7,6,0.0,,,0,0.0,0.0,0,0,0.0
3321,59,PhD,En pareja ,56575.0,0.0,2,05-05-2013,42,421.0,5,90.0,0.0,16.0,10,3.0,7.0,3,7,5,0.0,,,0,0.0,0.0,0,0,0.0
11003,46,2n Cycle,En pareja ,25130.0,1.0,0,02-10-2013,10,2.0,5,7.0,0.0,18.0,18,2.0,2.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
10402,59,Graduation,Casado ,35441.0,0.0,1,14-02-2013,94,25.0,1,9.0,2.0,1.0,1,0.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
9904,70,Graduation,Casado ,71391.0,0.0,1,29-03-2013,50,336.0,123,274.0,46.0,123.0,141,5.0,6.0,5,12,3,0.0,,,0,0.0,0.0,0,0,0.0
6141,54,Master,Soltero ,49494.0,0.0,0,25-04-2013,46,191.0,9,97.0,0.0,6.0,82,0.0,6.0,1,5,7,0.0,,,0,0.0,0.0,0,0,0.0
5687,46,Graduation,Divorciado ,81702.0,0.0,0,23-09-2012,98,563.0,50,774.0,28.0,31.0,187,1.0,7.0,7,12,3,0.0,,,0,0.0,0.0,0,0,0.0
10856,46,2n Cycle,Soltero ,45889.0,0.0,1,02-07-2013,42,31.0,0,6.0,0.0,1.0,8,1.0,1.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
5121,49,Graduation,Soltero ,56628.0,0.0,1,21-03-2014,30,479.0,5,82.0,7.0,17.0,171,2.0,7.0,6,5,5,0.0,,,0,0.0,0.0,0,0,0.0
4186,76,Graduation,En pareja ,34026.0,0.0,1,05-08-2013,11,18.0,6,15.0,12.0,8.0,17,3.0,2.0,1,3,5,0.0,,,0,0.0,0.0,0,0,0.0
368,52,Graduation,Casado ,40049.0,0.0,1,29-11-2012,61,91.0,65,52.0,10.0,44.0,28,3.0,3.0,2,6,5,0.0,,,0,0.0,0.0,0,0,0.0
3312,38,Graduation,Soltero ,34176.0,1.0,0,12-05-2014,12,5.0,7,24.0,19.0,14.0,20,4.0,3.0,0,4,6,0.0,,,0,0.0,0.0,0,0,0.0
11121,45,Graduation,Casado ,19419.0,1.0,0,10-11-2012,76,2.0,14,28.0,16.0,3.0,7,4.0,4.0,0,3,9,0.0,,,0,0.0,0.0,0,0,0.0
5332,66,2n Cycle,Casado ,82504.0,0.0,0,27-07-2013,2,362.0,50,431.0,134.0,35.0,54,1.0,3.0,6,7,1,0.0,,,0,0.0,0.0,0,0,0.0
5848,56,Graduation,En pareja ,81205.0,0.0,0,13-01-2014,43,724.0,74,929.0,97.0,55.0,130,1.0,5.0,6,7,2,0.0,,,0,1.0,1.0,0,1,1.0
10343,35,2n Cycle,Soltero ,61618.0,0.0,0,29-09-2012,27,605.0,91,399.0,0.0,45.0,205,2.0,3.0,6,8,3,0.0,,,0,0.0,0.0,0,0,0.0
5935,70,Master,Soltero ,55284.0,0.0,1,24-12-2012,60,547.0,7,140.0,0.0,7.0,63,3.0,7.0,5,8,5,0.0,,,0,0.0,0.0,0,0,0.0
2895,63,Graduation,Soltero ,49980.0,0.0,1,23-10-2013,79,104.0,1,54.0,13.0,9.0,14,2.0,3.0,1,5,5,0.0,,,0,0.0,0.0,0,0,0.0
10262,46,Graduation,Casado ,15072.0,0.0,0,10-05-2013,96,8.0,2,15.0,0.0,10.0,18,4.0,3.0,1,3,5,0.0,,,0,0.0,0.0,0,0,0.0
7848,52,Graduation,Soltero ,49166.0,0.0,1,13-06-2013,17,224.0,2,25.0,7.0,0.0,110,2.0,5.0,3,3,6,0.0,,,0,0.0,0.0,0,0,0.0
9477,72,PhD,Casado ,65324.0,0.0,1,11-01-2014,0,384.0,0,102.0,21.0,32.0,5,3.0,6.0,2,9,4,0.0,,,0,0.0,0.0,0,0,0.0
4856,69,2n Cycle,Casado ,82347.0,0.0,0,06-11-2012,38,556.0,54,845.0,202.0,133.0,63,1.0,7.0,7,10,3,0.0,,,1,0.0,1.0,0,0,0.0
7186,60,PhD,En pareja ,30843.0,1.0,1,26-05-2014,43,24.0,0,2.0,0.0,0.0,9,2.0,1.0,1,2,5,0.0,,,0,0.0,1.0,0,0,0.0
5794,52,PhD,Casado ,46374.0,0.0,1,17-03-2014,1,408.0,0,21.0,0.0,0.0,17,3.0,7.0,1,7,8,0.0,,,1,0.0,0.0,1,0,1.0
1456,47,Graduation,Soltero ,60474.0,0.0,1,01-04-2013,25,265.0,199,303.0,234.0,9.0,170,7.0,10.0,2,12,7,0.0,,,0,0.0,0.0,0,0,0.0
4877,53,Master,Casado ,38576.0,0.0,1,04-03-2014,2,34.0,0,7.0,0.0,0.0,0,1.0,1.0,0,3,7,0.0,,,0,0.0,0.0,0,0,0.0
425,41,Graduation,Casado ,55357.0,0.0,0,19-02-2013,66,374.0,64,116.0,84.0,25.0,64,3.0,6.0,2,11,5,0.0,,,0,0.0,0.0,0,0,0.0
3007,60,Graduation,En pareja ,37758.0,1.0,1,04-10-2012,49,27.0,2,10.0,0.0,0.0,1,2.0,1.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
1031,37,2n Cycle,Casado ,85710.0,0.0,0,05-05-2013,5,600.0,20,350.0,29.0,30.0,33,1.0,6.0,9,10,2,0.0,,,0,0.0,0.0,0,1,0.0
4297,57,Graduation,En pareja ,23228.0,1.0,0,26-01-2014,71,13.0,2,18.0,6.0,1.0,0,2.0,2.0,0,3,8,0.0,,,0,0.0,0.0,0,0,0.0
807,57,Master,En pareja ,44602.0,0.0,1,15-02-2014,35,167.0,2,89.0,0.0,0.0,34,6.0,6.0,1,4,8,0.0,,,0,0.0,0.0,0,0,0.0
9553,39,Graduation,Casado ,7500.0,0.0,0,09-01-2013,94,0.0,2,3.0,4.0,1.0,5,1.0,0.0,0,3,6,0.0,,,0,0.0,0.0,0,0,0.0
4271,37,2n Cycle,En pareja ,38683.0,1.0,0,04-10-2012,80,46.0,35,69.0,84.0,41.0,66,6.0,4.0,1,6,7,0.0,,,0,0.0,0.0,0,0,0.0
